tiempo,prediccion,fase_aplicada,Bolivar_llegada_Cordero_cola,Bolivar_llegada_Cordero_espera,LuisCordero_entre_Bolivar_Sucre_cola,LuisCordero_entre_Bolivar_Sucre_espera
603.0,0,0,4,4.4,0,0.0
604.0,0,0,3,5.0,0,0.0
605.0,0,0,4,4.666666666666667,0,0.0
606.0,0,0,3,5.166666666666667,0,0.0
607.0,0,0,3,5.666666666666667,0,0.0
608.0,1,0,4,5.285714285714286,0,0.0
609.0,0,0,3,5.714285714285714,0,0.0
610.0,0,0,3,6.142857142857143,0,0.0
611.0,0,0,4,5.75,0,0.0
612.0,0,0,3,6.125,0,0.0
613.0,1,0,3,6.5,0,0.0
614.0,0,0,3,6.875,0,0.0
615.0,0,0,4,6.444444444444445,0,0.0
616.0,0,0,4,6.888888888888889,0,0.0
617.0,0,0,5,6.6,0,0.0
618.0,0,0,4,7.0,0,0.0
619.0,0,0,4,7.4,0,0.0
620.0,1,1,4,7.8,0,0.0
621.0,0,1,4,8.2,0,0.0
622.0,0,1,4,8.6,0,0.0
623.0,0,1,3,6.777777777777778,0,0.0
624.0,0,1,2,4.0,0,0.0
625.0,0,1,3,1.1,1,0.25
626.0,1,1,1,0.2222222222222222,2,0.75
627.0,1,1,1,0.1111111111111111,2,1.25
628.0,1,1,0,0.0,2,1.4
629.0,1,1,0,0.0,2,1.5
630.0,1,1,0,0.0,3,2.4
631.0,1,1,0,0.0,4,2.6666666666666665
632.0,1,1,0,0.0,4,4.0
633.0,1,1,0,0.0,4,4.8
634.0,1,1,0,0.0,5,5.8
635.0,1,1,0,0.0,5,6.8
636.0,1,1,0,0.0,5,6.5
637.0,1,1,0,0.0,5,7.333333333333333
638.0,1,1,0,0.0,5,7.0
639.0,1,1,0,0.0,5,7.714285714285714
640.0,1,1,0,0.0,5,8.428571428571429
641.0,1,1,1,0.0,5,8.0
642.0,1,1,0,0.0,5,8.625
643.0,1,1,0,0.0,5,9.25
644.0,1,1,1,0.0,6,10.0
645.0,1,1,0,0.0,6,10.75
646.0,1,1,0,0.0,6,11.5
647.0,1,1,0,0.0,7,12.375
648.0,1,1,0,0.0,7,13.25
649.0,1,1,0,0.0,8,12.666666666666666
650.0,1,1,0,0.0,8,15.25
651.0,1,1,0,0.0,8,16.25
652.0,1,1,0,0.0,8,17.25
653.0,1,1,0,0.0,8,18.25
654.0,1,1,0,0.0,8,17.11111111111111
655.0,1,1,0,0.0,8,20.25
656.0,1,1,0,0.0,8,18.88888888888889
657.0,1,1,0,0.0,8,19.77777777777778
658.0,1,1,0,0.0,8,20.666666666666668
659.0,1,1,0,0.0,8,19.4
660.0,1,1,0,0.0,9,18.454545454545453
661.0,1,1,1,0.0,9,21.2
662.0,1,1,0,0.0,9,20.09090909090909
663.0,1,1,0,0.0,9,20.90909090909091
664.0,1,1,0,0.0,10,21.818181818181817
665.0,1,1,0,0.0,11,22.818181818181817
666.0,1,1,0,0.0,11,21.833333333333332
667.0,1,1,0,0.0,11,24.818181818181817
668.0,1,1,0,0.0,11,23.666666666666668
669.0,1,1,0,0.0,11,24.583333333333332
670.0,1,1,0,0.0,11,25.5
671.0,1,1,0,0.0,11,24.384615384615383
672.0,1,1,0,0.0,11,27.333333333333332
673.0,1,1,1,0.0,9,23.636363636363637
674.0,1,1,0,0.0,7,19.2
675.0,1,1,0,0.0,5,12.6
676.0,1,1,0,0.0,4,10.625
677.0,1,1,0,0.0,3,5.625
678.0,1,1,1,0.5,2,4.142857142857143
679.0,1,1,1,1.0,1,2.142857142857143
680.0,1,1,1,1.5,0,0.0
681.0,1,1,1,2.0,0,0.0
682.0,1,1,1,2.5,0,0.0
683.0,0,1,1,3.0,0,0.0
684.0,0,1,1,3.5,0,0.0
685.0,1,1,1,4.0,0,0.0
686.0,1,1,1,4.5,0,0.0
687.0,0,1,1,5.0,0,0.0
688.0,0,1,1,5.5,0,0.0
689.0,0,1,1,6.0,0,0.0
690.0,1,1,2,7.0,0,0.0
691.0,0,1,2,8.0,0,0.0
692.0,1,1,2,9.0,0,0.0
693.0,0,1,2,10.0,0,0.0
694.0,0,1,2,11.0,0,0.0
695.0,1,1,2,12.0,0,0.0
696.0,0,1,2,13.0,0,0.0
697.0,0,1,2,14.0,0,0.0
698.0,0,1,2,15.0,0,0.0
699.0,0,1,2,16.0,0,0.0
700.0,0,0,2,17.0,0,0.0
701.0,0,0,2,18.0,0,0.0
702.0,0,0,2,19.0,0,0.0
703.0,0,0,2,20.0,0,0.0
704.0,0,0,2,21.0,0,0.0
705.0,0,0,2,22.0,0,0.0
706.0,0,0,2,23.0,0,0.0
707.0,0,0,2,24.0,0,0.0
708.0,0,0,2,25.0,0,0.0
709.0,0,0,2,26.0,0,0.0
710.0,0,0,2,27.0,0,0.0
711.0,0,0,2,28.0,0,0.0
712.0,0,0,2,29.0,0,0.0
713.0,0,0,2,30.0,0,0.0
714.0,0,0,2,31.0,0,0.0
715.0,0,0,2,32.0,0,0.0
716.0,0,0,2,33.0,0,0.0
717.0,0,0,2,34.0,0,0.0
718.0,0,0,2,35.0,0,0.0
719.0,0,0,2,36.0,0,0.0
720.0,0,0,2,37.0,0,0.0
721.0,0,0,3,25.333333333333332,0,0.0
722.0,0,0,2,26.0,0,0.0
723.0,0,0,3,20.0,0,0.0
724.0,0,0,2,20.5,0,0.0
725.0,0,0,2,21.0,0,0.0
726.0,0,0,3,17.2,0,0.0
727.0,0,0,2,17.6,0,0.0
728.0,0,0,2,18.0,0,0.0
729.0,0,0,3,15.333333333333334,0,0.0
730.0,0,0,2,15.666666666666666,0,0.0
731.0,0,0,2,16.0,0,0.0
732.0,0,0,3,14.0,0,0.0
733.0,0,0,2,14.285714285714286,0,0.0
734.0,0,0,2,14.571428571428571,0,0.0
735.0,0,0,3,13.0,0,0.0
736.0,0,0,2,13.25,0,0.0
737.0,0,0,2,13.5,0,0.0
738.0,0,0,4,12.333333333333334,0,0.0
739.0,0,0,3,12.666666666666666,0,0.0
740.0,0,0,5,11.8,0,0.0
741.0,0,0,4,12.2,0,0.0
742.0,0,0,5,12.7,0,0.0
743.0,0,0,7,12.090909090909092,0,0.0
744.0,0,0,6,12.636363636363637,0,0.0
745.0,0,0,6,13.181818181818182,0,0.0
746.0,0,0,8,12.666666666666666,0,0.0
747.0,0,0,8,13.333333333333334,0,0.0
748.0,0,0,8,14.0,0,0.0
749.0,0,0,9,13.538461538461538,0,0.0
750.0,0,0,9,14.23076923076923,0,0.0
751.0,0,0,10,9.307692307692308,0,0.0
752.0,0,0,8,5.153846153846154,0,0.0
753.0,0,0,8,4.615384615384615,0,0.0
754.0,0,0,7,4.416666666666667,0,0.0
755.0,0,0,7,3.9166666666666665,0,0.0
756.0,0,0,7,3.727272727272727,0,0.0
757.0,0,0,6,3.272727272727273,0,0.0
758.0,0,0,5,2.727272727272727,1,0.25
759.0,1,0,5,2.6,1,0.4
760.0,0,0,4,2.1,2,1.0
761.0,1,0,3,1.7777777777777777,3,1.75
762.0,1,0,2,1.2222222222222223,3,2.5
763.0,1,0,1,0.625,4,3.5
764.0,1,0,0,0.0,4,4.5
765.0,1,1,0,0.0,4,5.5
766.0,1,1,0,0.0,4,5.2
767.0,1,1,0,0.0,4,6.0
768.0,1,1,0,0.0,4,6.8
769.0,1,1,1,0.0,4,6.333333333333333
770.0,1,1,0,0.0,4,6.0
771.0,1,1,0,0.0,4,7.666666666666667
772.0,1,1,0,0.0,4,8.333333333333334
773.0,1,1,0,0.0,4,9.0
774.0,1,1,0,0.0,4,9.666666666666666
775.0,1,1,0,0.0,5,10.5
776.0,1,1,0,0.0,5,9.714285714285714
777.0,1,1,0,0.0,6,10.571428571428571
778.0,1,1,0,0.0,6,11.428571428571429
779.0,1,1,0,0.0,6,12.285714285714286
780.0,1,1,0,0.0,6,13.142857142857142
781.0,1,1,1,0.0,6,14.0
782.0,1,1,0,0.0,6,14.857142857142858
783.0,1,1,0,0.0,7,15.857142857142858
784.0,1,1,0,0.0,7,16.857142857142858
785.0,1,1,0,0.0,7,17.857142857142858
786.0,1,1,0,0.0,7,18.857142857142858
787.0,1,1,0,0.0,7,19.857142857142858
788.0,1,1,0,0.0,7,20.857142857142858
789.0,1,1,0,0.0,7,19.125
790.0,1,1,0,0.0,7,22.857142857142858
791.0,1,1,0,0.0,7,23.857142857142858
792.0,1,1,0,0.0,7,24.857142857142858
793.0,1,1,0,0.0,7,25.857142857142858
794.0,1,1,0,0.0,7,26.857142857142858
795.0,1,1,0,0.0,7,27.857142857142858
796.0,1,1,0,0.0,7,28.857142857142858
797.0,1,1,0,0.0,7,26.125
798.0,1,1,0,0.0,7,24.0
799.0,1,1,0,0.0,7,24.77777777777778
800.0,1,1,0,0.0,7,25.555555555555557
801.0,1,1,1,0.0,7,26.333333333333332
802.0,1,1,0,0.0,7,27.11111111111111
803.0,1,1,0,0.0,8,25.2
804.0,1,1,1,0.0,8,26.0
805.0,1,1,0,0.0,9,24.454545454545453
806.0,1,1,0,0.0,10,25.363636363636363
807.0,1,1,0,0.0,10,26.272727272727273
808.0,1,1,0,0.0,10,24.916666666666668
809.0,1,1,0,0.0,10,28.09090909090909
810.0,1,1,0,0.0,11,26.666666666666668
811.0,1,1,0,0.0,11,30.09090909090909
812.0,1,1,0,0.0,11,31.09090909090909
813.0,1,1,0,0.0,11,32.09090909090909
814.0,1,1,0,0.0,11,30.333333333333332
815.0,1,1,0,0.0,11,34.09090909090909
816.0,1,1,0,0.0,11,32.166666666666664
817.0,1,1,1,0.0,11,36.09090909090909
818.0,1,1,1,0.3333333333333333,9,32.333333333333336
819.0,1,1,1,0.6666666666666666,7,19.5
820.0,1,1,1,1.0,5,10.88888888888889
821.0,1,1,1,1.3333333333333333,3,5.2
822.0,1,1,1,1.6666666666666667,2,3.888888888888889
823.0,1,1,2,2.3333333333333335,1,2.0
824.0,1,1,2,3.0,0,0.0
825.0,1,1,2,3.6666666666666665,0,0.0
826.0,0,1,2,4.333333333333333,0,0.0
827.0,0,1,2,5.0,0,0.0
828.0,1,1,2,5.666666666666667,0,0.0
829.0,0,1,2,6.333333333333333,0,0.0
830.0,0,0,2,7.0,0,0.0
831.0,0,0,2,7.666666666666667,0,0.0
832.0,1,0,2,8.333333333333334,0,0.0
833.0,0,0,3,9.333333333333334,0,0.0
834.0,0,0,3,10.333333333333334,0,0.0
835.0,0,0,3,11.333333333333334,0,0.0
836.0,0,0,3,12.333333333333334,0,0.0
837.0,1,0,3,13.333333333333334,0,0.0
838.0,0,0,3,14.333333333333334,0,0.0
839.0,0,0,3,15.333333333333334,0,0.0
840.0,0,0,3,16.333333333333332,0,0.0
841.0,0,0,4,13.0,0,0.0
842.0,0,0,3,13.75,0,0.0
843.0,0,0,4,11.6,0,0.0
844.0,0,0,3,12.2,0,0.0
845.0,0,0,3,12.8,0,0.0
846.0,0,0,4,11.166666666666666,0,0.0
847.0,0,0,3,11.666666666666666,0,0.0
848.0,0,0,4,10.428571428571429,0,0.0
849.0,0,0,3,10.857142857142858,0,0.0
850.0,0,0,3,11.285714285714286,0,0.0
851.0,1,0,4,10.25,0,0.0
852.0,0,0,3,10.625,0,0.0
853.0,0,0,3,11.0,0,0.0
854.0,0,0,4,10.11111111111111,0,0.0
855.0,0,0,3,10.444444444444445,0,0.0
856.0,0,0,4,9.7,0,0.0
857.0,0,0,4,10.1,0,0.0
858.0,0,0,4,10.5,0,0.0
859.0,0,0,5,11.0,0,0.0
860.0,0,0,5,11.5,0,0.0
861.0,0,0,5,12.0,0,0.0
862.0,0,0,6,12.6,0,0.0
863.0,0,0,7,13.3,0,0.0
864.0,0,0,7,14.0,0,0.0
865.0,0,0,9,13.454545454545455,0,0.0
866.0,0,0,8,14.181818181818182,0,0.0
867.0,0,0,10,13.75,0,0.0
868.0,0,0,9,14.5,0,0.0
869.0,0,0,10,15.333333333333334,0,0.0
870.0,0,0,11,14.923076923076923,0,0.0
871.0,0,0,10,15.692307692307692,0,0.0
872.0,0,0,10,16.46153846153846,0,0.0
873.0,0,0,10,17.23076923076923,0,0.0
874.0,0,0,11,18.076923076923077,0,0.0
875.0,0,0,11,18.923076923076923,0,0.0
876.0,0,0,12,19.846153846153847,0,0.0
877.0,0,0,12,20.76923076923077,0,0.0
878.0,0,0,13,21.76923076923077,0,0.0
879.0,0,0,13,22.76923076923077,0,0.0
880.0,0,0,13,23.76923076923077,0,0.0
881.0,0,0,13,19.846153846153847,0,0.0
882.0,0,0,11,16.153846153846153,0,0.0
883.0,0,0,10,13.076923076923077,1,0.5
884.0,0,0,10,11.692307692307692,1,1.0
885.0,0,0,8,10.307692307692308,2,1.3333333333333333
886.0,0,0,7,9.0,2,2.0
887.0,0,0,6,8.25,2,2.0
888.0,0,0,6,6.833333333333333,2,2.5
889.0,0,0,5,5.909090909090909,2,3.0
890.0,0,0,4,4.363636363636363,2,3.5
891.0,0,0,4,3.1818181818181817,2,4.0
892.0,0,0,4,3.9,3,4.75
893.0,1,0,3,2.5,3,5.5
894.0,1,0,2,1.2222222222222223,4,5.2
895.0,1,1,1,0.5555555555555556,4,5.0
896.0,1,1,0,0.0,4,6.8
897.0,1,1,0,0.0,4,7.6
898.0,1,1,0,0.0,4,8.4
899.0,1,1,0,0.0,4,9.2
900.0,1,1,0,0.0,4,10.0
901.0,1,1,1,0.0,4,10.8
902.0,1,1,0,0.0,4,9.666666666666666
903.0,1,1,0,0.0,5,9.0
904.0,1,1,0,0.0,5,11.333333333333334
905.0,1,1,0,0.0,5,12.166666666666666
906.0,1,1,0,0.0,5,11.142857142857142
907.0,1,1,0,0.0,5,13.833333333333334
908.0,1,1,0,0.0,6,14.833333333333334
909.0,1,1,0,0.0,6,13.571428571428571
910.0,1,1,0,0.0,6,16.833333333333332
911.0,1,1,0,0.0,6,15.285714285714286
912.0,1,1,0,0.0,6,16.142857142857142
913.0,1,1,1,0.0,6,17.0
914.0,1,1,0,0.0,6,15.625
915.0,1,1,0,0.0,7,16.5
916.0,1,1,0,0.0,7,17.375
917.0,1,1,0,0.0,7,16.22222222222222
918.0,1,1,0,0.0,8,17.11111111111111
919.0,1,1,0,0.0,8,18.0
920.0,1,1,0,0.0,8,18.88888888888889
921.0,1,1,0,0.0,8,19.77777777777778
922.0,1,1,0,0.0,8,20.666666666666668
923.0,1,1,0,0.0,8,17.636363636363637
924.0,1,1,0,0.0,8,20.2
925.0,1,1,0,0.0,9,19.181818181818183
926.0,1,1,0,0.0,9,20.0
927.0,1,1,0,0.0,9,20.818181818181817
928.0,1,1,0,0.0,9,21.636363636363637
929.0,1,1,0,0.0,9,22.454545454545453
930.0,1,1,0,0.0,10,23.363636363636363
931.0,1,1,0,0.0,10,24.272727272727273
932.0,1,1,0,0.0,11,25.272727272727273
933.0,1,1,0,0.0,11,26.272727272727273
934.0,1,1,0,0.0,11,25.0
935.0,1,1,0,0.0,11,23.923076923076923
936.0,1,1,0,0.0,11,26.833333333333332
937.0,1,1,0,0.0,11,27.75
938.0,1,1,0,0.0,11,28.666666666666668
939.0,1,1,0,0.0,12,29.666666666666668
940.0,1,1,0,0.0,12,30.666666666666668
941.0,1,1,0,0.0,12,31.666666666666668
942.0,1,1,0,0.0,12,32.666666666666664
943.0,1,1,0,0.0,12,33.666666666666664
944.0,1,1,0,0.0,12,34.666666666666664
945.0,1,1,0,0.0,12,35.666666666666664
946.0,1,1,0,0.0,12,36.666666666666664
947.0,1,1,0,0.0,12,37.666666666666664
948.0,1,1,0,0.0,10,33.4
949.0,1,1,0,0.0,8,26.1
950.0,1,1,0,0.0,6,19.1
951.0,1,1,0,0.0,4,16.0
952.0,1,1,0,0.0,2,9.125
953.0,1,1,0,0.0,1,5.142857142857143
954.0,1,1,0,0.0,0,0.0
955.0,1,1,0,0.0,0,0.0
956.0,1,1,0,0.0,0,0.0
957.0,1,1,0,0.0,0,0.0
958.0,1,1,0,0.0,0,0.0
959.0,1,1,0,0.0,0,0.0
960.0,1,1,0,0.0,0,0.0
961.0,1,1,1,0.0,0,0.0
962.0,1,1,0,0.0,0,0.0
963.0,1,1,0,0.0,0,0.0
964.0,0,1,1,0.0,0,0.0
965.0,1,1,0,0.0,0,0.0
966.0,1,1,0,0.0,0,0.0
967.0,1,1,1,0.0,0,0.0
968.0,1,1,0,0.0,0,0.0
969.0,0,1,1,0.0,0,0.0
970.0,1,1,0,0.0,0,0.0
971.0,1,1,0,0.0,0,0.0
972.0,0,1,1,0.0,0,0.0
973.0,1,1,0,0.0,0,0.0
974.0,0,1,1,0.0,0,0.0
975.0,1,1,0,0.0,0,0.0
976.0,1,1,0,0.0,0,0.0
977.0,1,1,1,0.0,0,0.0
978.0,0,1,0,0.0,0,0.0
979.0,1,1,1,0.14285714285714285,0,0.0
980.0,0,0,2,0.25,0,0.0
981.0,1,0,1,0.375,0,0.0
982.0,1,0,2,0.625,0,0.0
983.0,0,0,4,0.8888888888888888,0,0.0
984.0,0,0,3,1.2222222222222223,0,0.0
985.0,0,0,3,1.5555555555555556,0,0.0
986.0,0,0,5,1.8,0,0.0
987.0,0,0,5,2.3,0,0.0
988.0,0,0,5,2.8,0,0.0
989.0,0,0,6,3.4,0,0.0
990.0,0,0,7,4.1,0,0.0
991.0,0,0,7,4.8,0,0.0
992.0,0,0,7,5.5,0,0.0
993.0,0,0,8,6.3,0,0.0
994.0,0,0,8,7.1,0,0.0
995.0,0,0,9,8.0,0,0.0
996.0,0,0,9,8.9,0,0.0
997.0,0,0,9,9.8,0,0.0
998.0,0,0,10,10.8,0,0.0
999.0,0,0,10,11.8,0,0.0
1000.0,0,0,10,12.8,0,0.0
1001.0,0,0,10,13.8,0,0.0
1002.0,0,0,10,14.8,0,0.0
1003.0,0,0,10,15.8,0,0.0
1004.0,0,0,10,16.8,0,0.0
1005.0,0,0,10,17.8,0,0.0
1006.0,0,0,10,18.8,0,0.0
1007.0,0,0,10,19.8,0,0.0
1008.0,0,0,10,20.8,0,0.0
1009.0,0,0,11,19.818181818181817,0,0.0
1010.0,0,0,10,20.727272727272727,0,0.0
1011.0,0,0,11,19.833333333333332,0,0.0
1012.0,0,0,10,20.666666666666668,0,0.0
1013.0,0,0,10,21.5,0,0.0
1014.0,0,0,11,20.615384615384617,0,0.0
1015.0,0,0,10,21.384615384615383,0,0.0
1016.0,0,0,11,22.23076923076923,0,0.0
1017.0,0,0,11,23.076923076923077,0,0.0
1018.0,0,0,12,24.0,0,0.0
1019.0,0,0,12,24.923076923076923,0,0.0
1020.0,0,0,12,25.846153846153847,0,0.0
1021.0,0,0,13,24.857142857142858,0,0.0
1022.0,0,0,13,25.785714285714285,0,0.0
1023.0,0,0,13,26.714285714285715,0,0.0
1024.0,0,0,13,27.642857142857142,0,0.0
1025.0,0,0,13,28.571428571428573,0,0.0
1026.0,0,0,13,29.5,0,0.0
1027.0,0,0,14,30.5,0,0.0
1028.0,0,0,14,31.5,0,0.0
1029.0,0,0,14,32.5,0,0.0
1030.0,0,0,14,33.5,0,0.0
1031.0,0,0,13,33.07692307692308,0,0.0
1032.0,0,0,12,30.153846153846153,0,0.0
1033.0,0,0,11,27.153846153846153,0,0.0
1034.0,0,0,10,26.25,0,0.0
1035.0,0,0,9,23.0,0,0.0
1036.0,0,0,8,19.75,0,0.0
1037.0,0,0,7,17.90909090909091,0,0.0
1038.0,0,0,6,14.363636363636363,0,0.0
1039.0,0,0,5,10.818181818181818,0,0.0
1040.0,0,0,4,8.1,0,0.0
1041.0,0,0,5,7.7272727272727275,0,0.0
1042.0,0,0,3,6.2,0,0.0
1043.0,0,0,2,3.9,0,0.0
1044.0,0,0,2,4.555555555555555,0,0.0
1045.0,1,1,1,2.111111111111111,0,0.0
1046.0,1,1,0,0.0,1,0.25
1047.0,1,1,0,0.0,2,0.75
1048.0,1,1,0,0.0,2,1.0
1049.0,1,1,1,0.0,3,2.0
1050.0,1,1,0,0.0,3,2.75
1051.0,1,1,0,0.0,3,2.3333333333333335
1052.0,1,1,0,0.0,3,3.4
1053.0,1,1,0,0.0,3,3.3333333333333335
1054.0,1,1,0,0.0,4,4.8
1055.0,1,1,0,0.0,4,4.666666666666667
1056.0,1,1,0,0.0,4,4.571428571428571
1057.0,1,1,1,0.0,5,6.166666666666667
1058.0,1,1,0,0.0,5,6.0
1059.0,1,1,0,0.0,5,6.714285714285714
1060.0,1,1,0,0.0,6,6.625
1061.0,1,1,0,0.0,6,7.375
1062.0,1,1,0,0.0,6,8.125
1063.0,1,1,0,0.0,6,7.888888888888889
1064.0,1,1,0,0.0,7,9.75
1065.0,1,1,0,0.0,7,9.444444444444445
1066.0,1,1,0,0.0,7,10.222222222222221
1067.0,1,1,0,0.0,7,9.9
1068.0,1,1,0,0.0,7,10.6
1069.0,1,1,0,0.0,8,11.4
1070.0,1,1,0,0.0,8,12.2
1071.0,1,1,0,0.0,8,11.818181818181818
1072.0,1,1,0,0.0,8,12.545454545454545
1073.0,1,1,0,0.0,9,13.363636363636363
1074.0,1,1,0,0.0,9,14.181818181818182
1075.0,1,1,0,0.0,11,13.916666666666666
1076.0,1,1,0,0.0,11,16.181818181818183
1077.0,1,1,0,0.0,11,17.181818181818183
1078.0,1,1,0,0.0,11,16.666666666666668
1079.0,1,1,0,0.0,11,19.181818181818183
1080.0,1,1,0,0.0,11,20.181818181818183
1081.0,1,1,1,0.0,11,21.181818181818183
1082.0,1,1,0,0.0,11,22.181818181818183
1083.0,1,1,1,0.0,11,23.181818181818183
1084.0,1,1,0,0.0,11,22.166666666666668
1085.0,1,1,0,0.0,11,23.083333333333332
1086.0,1,1,1,0.0,11,24.0
1087.0,1,1,0,0.0,11,24.916666666666668
1088.0,1,1,1,0.0,11,25.833333333333332
1089.0,1,1,0,0.0,11,26.75
1090.0,1,1,0,0.0,12,27.75
1091.0,1,1,1,0.0,12,28.75
1092.0,1,1,0,0.0,12,29.75
1093.0,1,1,0,0.0,12,30.75
1094.0,1,1,1,0.0,12,31.75
1095.0,1,1,0,0.0,12,30.23076923076923
1096.0,1,1,1,0.0,12,33.75
1097.0,1,1,0,0.0,12,34.75
1098.0,1,1,0,0.0,10,30.09090909090909
1099.0,1,1,0,0.0,8,25.7
1100.0,1,1,1,0.14285714285714285,6,16.818181818181817
1101.0,1,1,1,0.2857142857142857,4,14.875
1102.0,1,1,2,0.5714285714285714,2,8.375
1103.0,1,1,2,0.8571428571428571,1,3.2222222222222223
1104.0,0,1,3,1.2857142857142858,0,0.0
1105.0,0,0,5,1.625,0,0.0
1106.0,1,0,5,2.25,0,0.0
1107.0,0,0,6,3.0,0,0.0
1108.0,0,0,6,3.75,0,0.0
1109.0,1,0,6,4.5,0,0.0
1110.0,0,0,6,5.25,0,0.0
1111.0,0,0,7,6.125,0,0.0
1112.0,0,0,7,7.0,0,0.0
1113.0,0,0,7,7.875,0,0.0
1114.0,0,0,7,8.75,0,0.0
1115.0,0,0,7,9.625,0,0.0
1116.0,0,0,7,10.5,0,0.0
1117.0,0,0,8,11.5,0,0.0
1118.0,0,0,8,12.5,0,0.0
1119.0,0,0,8,13.5,0,0.0
1120.0,0,0,8,14.5,0,0.0
1121.0,0,0,9,13.777777777777779,0,0.0
1122.0,0,0,8,14.666666666666666,0,0.0
1123.0,0,0,8,15.555555555555555,0,0.0
1124.0,0,0,9,14.8,0,0.0
1125.0,0,0,8,15.6,0,0.0
1126.0,0,0,8,16.4,0,0.0
1127.0,0,0,8,17.2,0,0.0
1128.0,0,0,8,18.0,0,0.0
1129.0,0,0,8,18.8,0,0.0
1130.0,0,0,8,19.6,0,0.0
1131.0,0,0,8,20.4,0,0.0
1132.0,0,0,9,21.3,0,0.0
1133.0,0,0,10,22.3,0,0.0
1134.0,0,0,10,23.3,0,0.0
1135.0,0,0,10,24.3,0,0.0
1136.0,0,0,10,25.3,0,0.0
1137.0,0,0,10,26.3,0,0.0
1138.0,0,0,10,27.3,0,0.0
1139.0,0,0,10,28.3,0,0.0
1140.0,0,0,10,29.3,0,0.0
1141.0,0,0,11,27.545454545454547,0,0.0
1142.0,0,0,10,28.454545454545453,0,0.0
1143.0,0,0,10,29.363636363636363,0,0.0
1144.0,0,0,10,30.272727272727273,0,0.0
1145.0,0,0,10,31.181818181818183,0,0.0
1146.0,0,0,10,32.09090909090909,0,0.0
1147.0,0,0,10,33.0,0,0.0
1148.0,0,0,10,33.90909090909091,0,0.0
1149.0,0,0,11,34.90909090909091,0,0.0
1150.0,0,0,11,35.90909090909091,0,0.0
1151.0,0,0,11,36.90909090909091,0,0.0
1152.0,0,0,11,37.90909090909091,0,0.0
1153.0,0,0,12,35.666666666666664,0,0.0
1154.0,0,0,11,36.583333333333336,0,0.0
1155.0,0,0,11,37.5,0,0.0
1156.0,0,0,11,33.666666666666664,1,0.3333333333333333
1157.0,0,0,9,29.833333333333332,1,0.5
1158.0,0,0,9,24.0,1,0.75
1159.0,0,0,7,22.083333333333332,2,1.25
1160.0,0,0,6,18.083333333333332,2,1.75
1161.0,0,0,6,15.363636363636363,2,2.25
1162.0,0,0,5,11.181818181818182,2,2.75
1163.0,0,0,4,8.1,2,3.25
1164.0,0,0,4,5.3,3,4.0
1165.0,1,1,3,2.6666666666666665,4,5.0
1166.0,1,1,3,1.1111111111111112,4,6.0
1167.0,1,1,3,1.4444444444444444,4,7.0
1168.0,1,1,2,1.0,4,8.0
1169.0,1,1,1,0.5,4,9.0
1170.0,1,1,0,0.0,4,8.0
1171.0,1,1,0,0.0,4,8.8
1172.0,1,1,0,0.0,4,9.6
1173.0,1,1,0,0.0,4,10.4
1174.0,1,1,0,0.0,4,11.2
1175.0,1,1,0,0.0,4,10.0
1176.0,1,1,0,0.0,4,10.666666666666666
1177.0,1,1,0,0.0,4,11.333333333333334
1178.0,1,1,0,0.0,4,10.285714285714286
1179.0,1,1,0,0.0,6,13.0
1180.0,1,1,0,0.0,6,14.0
1181.0,1,1,0,0.0,6,12.857142857142858
1182.0,1,1,0,0.0,6,16.0
1183.0,1,1,0,0.0,6,17.0
1184.0,1,1,0,0.0,6,18.0
1185.0,1,1,0,0.0,6,16.285714285714285
1186.0,1,1,0,0.0,6,17.142857142857142
1187.0,1,1,0,0.0,6,18.0
1188.0,1,1,0,0.0,6,16.5
1189.0,1,1,0,0.0,6,13.8
1190.0,1,1,0,0.0,7,16.11111111111111
1191.0,1,1,0,0.0,7,16.88888888888889
1192.0,1,1,0,0.0,8,14.545454545454545
1193.0,1,1,0,0.0,8,16.8
1194.0,1,1,0,0.0,8,17.6
1195.0,1,1,0,0.0,8,18.4
1196.0,1,1,0,0.0,8,16.0
1197.0,1,1,0,0.0,9,18.272727272727273
1198.0,1,1,0,0.0,9,19.09090909090909
1199.0,1,1,0,0.0,9,19.90909090909091
1200.0,1,1,0,0.0,10,19.083333333333332
1201.0,1,1,1,0.0,11,20.0
1202.0,1,1,0,0.0,12,21.0
1203.0,1,1,0,0.0,12,18.857142857142858
1204.0,1,1,1,0.0,12,21.23076923076923
1205.0,1,1,0,0.0,12,22.153846153846153
1206.0,1,1,0,0.0,12,23.076923076923077
1207.0,1,1,1,0.0,12,24.0
1208.0,1,1,0,0.0,13,23.214285714285715
1209.0,1,1,1,0.0,13,26.0
1210.0,1,1,0,0.0,13,27.0
1211.0,1,1,0,0.0,13,28.0
1212.0,1,1,1,0.0,13,29.0
1213.0,1,1,0,0.0,13,30.0
1214.0,1,1,1,0.0,13,31.0
1215.0,1,1,0,0.0,13,29.714285714285715
1216.0,1,1,0,0.0,13,33.0
1217.0,1,1,1,0.0,13,34.0
1218.0,1,1,0,0.0,11,32.0
1219.0,1,1,1,0.14285714285714285,9,25.363636363636363
1220.0,1,1,2,0.25,7,21.0
1221.0,1,1,2,0.5,5,14.0
1222.0,1,1,2,0.75,3,9.555555555555555
1223.0,1,1,4,1.0,2,6.875
