tiempo,prediccion,fase_aplicada,BenignoMalo_entre_Bolivar_Sucre_cola,BenignoMalo_entre_Bolivar_Sucre_espera,Sucre_llegada_BenignoMalo_cola,Sucre_llegada_BenignoMalo_espera
29255,,2,0,0.0,0,0.0
29260,,2,0,0.0,0,0.0
29265,,2,0,0.0,0,0.0
29270,,2,1,1.0,0,0.0
29275,,2,3,13.0,0,0.0
29280,,2,3,28.0,0,0.0
29285,,2,3,43.0,0,0.0
29290,,2,4,63.0,0,0.0
29295,,2,5,88.0,0,0.0
29300,,3,5,113.0,0,0.0
29305,,0,0,0.0,0,0.0
29310,,0,0,0.0,0,0.0
29315,,0,0,0.0,0,0.0
29320,,0,0,0.0,0,0.0
29325,,0,0,0.0,0,0.0
29330,,0,0,0.0,0,0.0
29335,,0,0,0.0,0,0.0
29340,,0,0,0.0,2,7.0
29345,,0,0,0.0,5,26.0
29350,,1,0,0.0,7,58.0
29355,,2,1,4.0,5,25.0
29360,,2,1,9.0,0,0.0
29365,,2,1,14.0,0,0.0
29370,,2,3,26.0,0,0.0
29375,,2,4,42.0,0,0.0
29380,,2,4,62.0,0,0.0
29385,,2,4,82.0,0,0.0
29390,,2,4,102.0,0,0.0
29395,,2,5,123.0,0,0.0
29400,,3,7,155.0,0,0.0
29405,,0,0,0.0,1,3.0
29410,,0,0,0.0,1,8.0
29415,,0,0,0.0,1,13.0
29420,,0,0,0.0,2,22.0
29425,,0,0,0.0,2,32.0
29430,,0,0,0.0,2,42.0
29435,,0,0,0.0,2,52.0
29440,,0,0,0.0,3,65.0
29445,,0,0,0.0,4,83.0
29450,,1,0,0.0,4,103.0
29455,,2,0,0.0,0,0.0
29460,,2,2,6.0,0,0.0
29465,,2,3,17.0,0,0.0
29470,,2,4,34.0,0,0.0
29475,,2,4,54.0,0,0.0
29480,,2,4,74.0,0,0.0
29485,,2,5,96.0,0,0.0
29490,,2,5,121.0,0,0.0
29495,,2,5,146.0,0,0.0
29500,,3,5,171.0,0,0.0
29505,,0,0,0.0,0,0.0
29510,,0,0,0.0,0,0.0
29515,,0,0,0.0,0,0.0
29520,,0,0,0.0,0,0.0
29525,,0,0,0.0,1,2.0
29530,,0,0,0.0,3,14.0
29535,,0,0,0.0,6,37.0
29540,,0,0,0.0,7,71.0
29545,,0,0,0.0,7,106.0
29550,,1,0,0.0,7,141.0
29555,,2,0,0.0,2,40.0
29560,,2,0,0.0,0,0.0
29565,,2,0,0.0,0,0.0
29570,,2,1,2.0,0,0.0
29575,,2,2,10.0,0,0.0
29580,,2,2,20.0,0,0.0
29585,,2,2,30.0,0,0.0
29590,,2,4,46.0,0,0.0
29595,,2,5,68.0,0,0.0
29600,,3,7,101.0,0,0.0
29605,,0,0,0.0,0,0.0
29610,,0,0,0.0,2,6.0
29615,,0,0,0.0,2,16.0
29620,,0,0,0.0,2,26.0
29625,,0,0,0.0,2,36.0
29630,,0,0,0.0,2,46.0
29635,,0,0,0.0,4,60.0
29640,,0,0,0.0,6,87.0
29645,,0,0,0.0,7,119.0
29650,,1,0,0.0,7,154.0
29655,,2,0,0.0,2,29.0
29660,,2,0,0.0,0,0.0
29665,,2,1,5.0,0,0.0
29670,,2,2,11.0,0,0.0
29675,,2,4,26.0,0,0.0
29680,,2,5,47.0,0,0.0
29685,,2,6,73.0,0,0.0
29690,,2,6,103.0,0,0.0
29695,,2,6,133.0,0,0.0
29700,,3,6,163.0,0,0.0
29705,,0,0,0.0,0,0.0
29710,,0,0,0.0,0,0.0
29715,,0,0,0.0,0,0.0
29720,,0,0,0.0,0,0.0
29725,,0,0,0.0,1,2.0
29730,,0,0,0.0,4,14.0
29735,,0,0,0.0,7,42.0
29740,,0,0,0.0,7,77.0
29745,,0,0,0.0,7,112.0
29750,,1,0,0.0,8,150.0
29755,,2,1,2.0,3,51.0
29760,,2,1,7.0,0,0.0
29765,,2,1,12.0,0,0.0
29770,,2,2,20.0,0,0.0
29775,,2,2,30.0,0,0.0
29780,,2,2,40.0,0,0.0
29785,,2,3,55.0,0,0.0
29790,,2,3,70.0,0,0.0
29795,,2,6,96.0,0,0.0
29800,,3,8,128.0,0,0.0
29805,,0,0,0.0,1,1.0
29810,,0,0,0.0,1,6.0
29815,,0,0,0.0,2,15.0
29820,,0,0,0.0,3,30.0
29825,,0,0,0.0,3,45.0
29830,,0,0,0.0,4,65.0
29835,,0,0,0.0,4,85.0
29840,,0,0,0.0,4,105.0
29845,,0,0,0.0,4,125.0
29850,,1,0,0.0,5,149.0
29855,,2,0,0.0,0,0.0
29860,,2,0,0.0,0,0.0
29865,,2,0,0.0,0,0.0
29870,,2,1,4.0,0,0.0
29875,,2,2,14.0,0,0.0
29880,,2,2,24.0,0,0.0
29885,,2,2,34.0,0,0.0
29890,,2,3,48.0,0,0.0
29895,,2,4,66.0,0,0.0
29900,,3,4,86.0,0,0.0
29905,,0,0,0.0,0,0.0
29910,,0,0,0.0,0,0.0
29915,,0,0,0.0,0,0.0
29920,,0,0,0.0,2,4.0
29925,,0,0,0.0,5,22.0
29930,,0,0,0.0,7,52.0
29935,,0,0,0.0,10,97.0
29940,,0,0,0.0,10,147.0
29945,,0,0,0.0,10,197.0
29950,,1,0,0.0,11,248.0
29955,,2,1,1.0,6,131.0
29960,,2,1,6.0,1,11.0
29965,,2,1,11.0,0,0.0
29970,,2,3,22.0,0,0.0
29975,,2,4,42.0,0,0.0
29980,,2,4,62.0,0,0.0
29985,,2,5,84.0,0,0.0
29990,,2,6,114.0,0,0.0
29995,,2,8,148.0,0,0.0
30000,,3,9,192.0,0,0.0
30005,,0,1,20.0,0,0.0
30010,,0,0,0.0,1,1.0
30015,,0,0,0.0,1,6.0
30020,,0,0,0.0,1,11.0
30025,,0,0,0.0,2,19.0
30030,,0,0,0.0,2,29.0
30035,,0,0,0.0,3,42.0
30040,,0,0,0.0,3,57.0
30045,,0,0,0.0,5,75.0
30050,,1,0,0.0,5,100.0
30055,,2,0,0.0,0,0.0
30060,,2,0,0.0,0,0.0
30065,,2,0,0.0,0,0.0
30070,,2,2,4.0,0,0.0
30075,,2,2,14.0,0,0.0
30080,,2,3,26.0,0,0.0
30085,,2,3,41.0,0,0.0
30090,,2,3,56.0,0,0.0
30095,,2,3,71.0,0,0.0
30100,,3,3,86.0,0,0.0
30105,,0,0,0.0,1,1.0
30110,,0,0,0.0,2,9.0
30115,,0,0,0.0,3,21.0
30120,,0,0,0.0,6,43.0
30125,,0,0,0.0,8,80.0
30130,,0,0,0.0,8,120.0
30135,,0,0,0.0,8,160.0
30140,,0,0,0.0,8,200.0
30145,,0,0,0.0,8,240.0
30150,,1,0,0.0,8,280.0
30155,,2,0,0.0,3,103.0
30160,,2,0,0.0,1,3.0
30165,,2,1,4.0,0,0.0
30170,,2,3,15.0,0,0.0
30175,,2,4,32.0,0,0.0
30180,,2,4,52.0,0,0.0
30185,,2,4,72.0,0,0.0
30190,,2,4,92.0,0,0.0
30195,,2,5,114.0,0,0.0
30200,,3,7,144.0,0,0.0
30205,,0,2,11.0,0,0.0
30210,,0,0,0.0,0,0.0
30215,,0,0,0.0,1,3.0
30220,,0,0,0.0,2,12.0
30225,,0,0,0.0,4,29.0
30230,,0,0,0.0,4,49.0
30235,,0,0,0.0,4,69.0
30240,,0,0,0.0,4,89.0
30245,,0,0,0.0,4,109.0
30250,,1,0,0.0,5,130.0
30255,,2,0,0.0,1,5.0
30260,,2,0,0.0,0,0.0
30265,,2,1,3.0,0,0.0
30270,,2,2,9.0,0,0.0
30275,,2,2,19.0,0,0.0
30280,,2,2,29.0,0,0.0
30285,,2,3,43.0,0,0.0
30290,,2,4,63.0,0,0.0
30295,,2,4,83.0,0,0.0
30300,,3,4,103.0,0,0.0
30305,,0,0,0.0,2,3.0
30310,,0,0,0.0,5,20.0
30315,,0,0,0.0,5,45.0
30320,,0,0,0.0,5,70.0
30325,,0,0,0.0,5,95.0
30330,,0,0,0.0,5,120.0
30335,,0,0,0.0,7,153.0
30340,,0,0,0.0,8,190.0
30345,,0,0,0.0,8,230.0
30350,,1,0,0.0,8,270.0
30355,,2,0,0.0,3,65.0
30360,,2,0,0.0,0,0.0
30365,,2,0,0.0,0,0.0
30370,,2,0,0.0,0,0.0
30375,,2,2,4.0,0,0.0
30380,,2,3,18.0,0,0.0
30385,,2,3,33.0,0,0.0
30390,,2,4,51.0,0,0.0
30395,,2,6,78.0,0,0.0
30400,,3,8,113.0,0,0.0
30405,,0,0,0.0,0,0.0
30410,,0,0,0.0,1,2.0
30415,,0,0,0.0,2,10.0
30420,,0,0,0.0,3,21.0
30425,,0,0,0.0,3,36.0
30430,,0,0,0.0,3,51.0
30435,,0,0,0.0,3,66.0
30440,,0,0,0.0,3,81.0
30445,,0,0,0.0,3,96.0
30450,,1,0,0.0,4,112.0
30455,,2,0,0.0,0,0.0
30460,,2,1,3.0,0,0.0
30465,,2,1,8.0,0,0.0
30470,,2,2,18.0,0,0.0
30475,,2,3,33.0,0,0.0
30480,,2,3,48.0,0,0.0
30485,,2,4,66.0,0,0.0
30490,,2,4,86.0,0,0.0
30495,,2,4,106.0,0,0.0
30500,,3,4,126.0,0,0.0
30505,,0,0,0.0,2,4.0
30510,,0,0,0.0,4,21.0
30515,,0,0,0.0,8,53.0
30520,,0,0,0.0,10,100.0
30525,,0,0,0.0,10,150.0
30530,,0,0,0.0,10,200.0
30535,,0,0,0.0,10,250.0
30540,,0,0,0.0,10,300.0
30545,,0,0,0.0,10,350.0
30550,,1,0,0.0,10,400.0
30555,,2,1,1.0,5,204.0
30560,,2,1,6.0,0,0.0
30565,,2,1,11.0,0,0.0
30570,,2,3,20.0,0,0.0
30575,,2,4,39.0,0,0.0
30580,,2,4,59.0,0,0.0
30585,,2,4,79.0,0,0.0
30590,,2,5,101.0,0,0.0
30595,,2,7,134.0,0,0.0
30600,,3,10,176.0,0,0.0
30605,,0,2,23.0,0,0.0
30610,,0,0,0.0,1,4.0
30615,,0,0,0.0,1,9.0
30620,,0,0,0.0,1,14.0
30625,,0,0,0.0,1,19.0
30630,,0,0,0.0,2,29.0
30635,,0,0,0.0,3,41.0
30640,,0,0,0.0,4,59.0
30645,,0,0,0.0,4,79.0
30650,,1,0,0.0,5,101.0
30655,,2,0,0.0,1,4.0
30660,,2,1,1.0,0,0.0
30665,,2,2,9.0,0,0.0
30670,,2,3,21.0,0,0.0
30675,,2,3,36.0,0,0.0
30680,,2,3,51.0,0,0.0
30685,,2,4,70.0,0,0.0
30690,,2,5,93.0,0,0.0
30695,,2,5,118.0,0,0.0
30700,,3,5,143.0,0,0.0
30705,,0,0,0.0,0,0.0
30710,,0,0,0.0,0,0.0
30715,,0,0,0.0,0,0.0
30720,,0,0,0.0,0,0.0
30725,,0,0,0.0,0,0.0
30730,,0,0,0.0,0,0.0
30735,,0,0,0.0,1,4.0
30740,,0,0,0.0,2,13.0
30745,,0,0,0.0,3,25.0
30750,,1,0,0.0,4,45.0
30755,,2,0,0.0,0,0.0
30760,,2,0,0.0,0,0.0
30765,,2,0,0.0,0,0.0
30770,,2,0,0.0,0,0.0
30775,,2,2,4.0,0,0.0
30780,,2,5,22.0,0,0.0
30785,,2,6,48.0,0,0.0
30790,,2,7,80.0,0,0.0
30795,,2,9,122.0,0,0.0
30800,,3,9,167.0,0,0.0
30805,,0,1,12.0,1,5.0
30810,,0,0,0.0,4,20.0
30815,,0,0,0.0,5,43.0
30820,,0,0,0.0,5,68.0
30825,,0,0,0.0,5,93.0
30830,,0,0,0.0,5,118.0
30835,,0,0,0.0,5,143.0
30840,,0,0,0.0,5,168.0
30845,,0,0,0.0,5,193.0
30850,,1,0,0.0,5,218.0
30855,,2,1,5.0,0,0.0
30860,,2,1,10.0,0,0.0
30865,,2,1,15.0,0,0.0
30870,,2,2,24.0,0,0.0
30875,,2,3,38.0,0,0.0
30880,,2,3,53.0,0,0.0
30885,,2,3,68.0,0,0.0
30890,,2,3,83.0,0,0.0
30895,,2,3,98.0,0,0.0
30900,,3,3,113.0,0,0.0
30905,,0,0,0.0,2,5.0
30910,,0,0,0.0,2,15.0
30915,,0,0,0.0,2,25.0
30920,,0,0,0.0,3,37.0
30925,,0,0,0.0,3,52.0
30930,,0,0,0.0,3,67.0
30935,,0,0,0.0,3,82.0
30940,,0,0,0.0,3,97.0
30945,,0,0,0.0,3,112.0
30950,,1,0,0.0,3,127.0
30955,,2,1,3.0,0,0.0
30960,,2,1,8.0,0,0.0
30965,,2,1,13.0,0,0.0
30970,,2,3,23.0,0,0.0
30975,,2,4,41.0,0,0.0
30980,,2,7,73.0,0,0.0
30985,,2,9,117.0,0,0.0
30990,,2,10,167.0,0,0.0
30995,,2,10,217.0,0,0.0
31000,,3,10,267.0,0,0.0
31005,,0,2,49.0,0,0.0
31010,,0,0,0.0,0,0.0
31015,,0,0,0.0,0,0.0
31020,,0,0,0.0,0,0.0
31025,,0,0,0.0,0,0.0
31030,,0,0,0.0,1,3.0
31035,,0,0,0.0,2,12.0
31040,,0,0,0.0,3,24.0
31045,,0,0,0.0,3,39.0
31050,,1,0,0.0,3,54.0
31055,,2,0,0.0,0,0.0
31060,,2,0,0.0,0,0.0
31065,,2,0,0.0,0,0.0
31070,,2,1,4.0,0,0.0
31075,,2,2,10.0,0,0.0
31080,,2,2,20.0,0,0.0
31085,,2,3,32.0,0,0.0
31090,,2,3,47.0,0,0.0
31095,,2,3,62.0,0,0.0
31100,,3,3,77.0,1,1.0
31105,,0,0,0.0,2,8.0
31110,,0,0,0.0,2,18.0
31115,,0,0,0.0,2,28.0
31120,,0,0,0.0,3,41.0
31125,,0,0,0.0,3,56.0
31130,,0,0,0.0,3,71.0
31135,,0,0,0.0,3,86.0
31140,,0,0,0.0,3,101.0
31145,,0,0,0.0,4,118.0
31150,,1,0,0.0,5,142.0
31155,,2,0,0.0,1,1.0
31160,,2,0,0.0,0,0.0
31165,,2,1,2.0,0,0.0
31170,,2,3,12.0,0,0.0
31175,,2,5,32.0,0,0.0
31180,,2,6,59.0,0,0.0
31185,,2,8,95.0,0,0.0
31190,,2,8,135.0,0,0.0
31195,,2,8,175.0,0,0.0
31200,,3,8,215.0,0,0.0
31205,,0,0,0.0,0,0.0
31210,,0,0,0.0,1,2.0
31215,,0,0,0.0,2,10.0
31220,,0,0,0.0,3,21.0
31225,,0,0,0.0,3,36.0
31230,,0,0,0.0,3,51.0
31235,,0,0,0.0,3,66.0
31240,,0,0,0.0,3,81.0
31245,,0,0,0.0,3,96.0
31250,,1,0,0.0,3,111.0
31255,,2,0,0.0,0,0.0
31260,,2,0,0.0,0,0.0
31265,,2,0,0.0,0,0.0
31270,,2,0,0.0,0,0.0
31275,,2,1,3.0,0,0.0
31280,,2,1,8.0,0,0.0
31285,,2,1,13.0,0,0.0
31290,,2,1,18.0,0,0.0
31295,,2,1,23.0,0,0.0
31300,,3,1,28.0,0,0.0
31305,,0,0,0.0,1,1.0
31310,,0,0,0.0,1,6.0
31315,,0,0,0.0,1,11.0
31320,,0,0,0.0,1,16.0
31325,,0,0,0.0,1,21.0
31330,,0,0,0.0,3,33.0
31335,,0,0,0.0,3,48.0
31340,,0,0,0.0,3,63.0
31345,,0,0,0.0,3,78.0
31350,,1,0,0.0,4,94.0
31355,,2,0,0.0,0,0.0
31360,,2,0,0.0,0,0.0
31365,,2,1,1.0,0,0.0
31370,,2,3,10.0,0,0.0
31375,,2,5,31.0,0,0.0
31380,,2,6,60.0,0,0.0
31385,,2,6,90.0,0,0.0
31390,,2,6,120.0,0,0.0
31395,,2,6,150.0,0,0.0
31400,,3,6,180.0,0,0.0
31405,,0,0,0.0,0,0.0
31410,,0,0,0.0,0,0.0
31415,,0,0,0.0,0,0.0
31420,,0,0,0.0,1,4.0
31425,,0,0,0.0,1,9.0
31430,,0,0,0.0,2,17.0
31435,,0,0,0.0,2,27.0
31440,,0,0,0.0,3,38.0
31445,,0,0,0.0,4,57.0
31450,,1,0,0.0,4,77.0
31455,,2,0,0.0,0,0.0
31460,,2,1,1.0,0,0.0
31465,,2,1,6.0,0,0.0
31470,,2,2,14.0,0,0.0
31475,,2,2,24.0,0,0.0
31480,,2,2,34.0,0,0.0
31485,,2,3,47.0,0,0.0
31490,,2,3,62.0,0,0.0
31495,,2,3,77.0,0,0.0
31500,,3,3,92.0,0,0.0
31505,,0,0,0.0,1,2.0
31510,,0,0,0.0,2,11.0
31515,,0,0,0.0,2,21.0
31520,,0,0,0.0,2,31.0
31525,,0,0,0.0,2,41.0
31530,,0,0,0.0,2,51.0
31535,,0,0,0.0,2,61.0
31540,,0,0,0.0,2,71.0
31545,,0,0,0.0,2,81.0
31550,,1,0,0.0,4,98.0
31555,,2,0,0.0,0,0.0
31560,,2,0,0.0,0,0.0
31565,,2,1,5.0,0,0.0
31570,,2,3,13.0,0,0.0
31575,,2,3,28.0,0,0.0
31580,,2,5,48.0,0,0.0
31585,,2,7,81.0,0,0.0
31590,,2,7,116.0,0,0.0
31595,,2,8,155.0,0,0.0
31600,,3,8,195.0,0,0.0
31605,,0,0,0.0,0,0.0
31610,,0,0,0.0,0,0.0
31615,,0,0,0.0,0,0.0
31620,,0,0,0.0,1,5.0
31625,,0,0,0.0,1,10.0
31630,,0,0,0.0,2,18.0
31635,,0,0,0.0,2,28.0
31640,,0,0,0.0,2,38.0
31645,,0,0,0.0,2,48.0
31650,,1,0,0.0,2,58.0
31655,,2,0,0.0,0,0.0
31660,,2,1,5.0,0,0.0
31665,,2,1,10.0,0,0.0
31670,,2,2,20.0,0,0.0
31675,,2,2,30.0,0,0.0
31680,,2,2,40.0,0,0.0
31685,,2,2,50.0,0,0.0
31690,,2,4,66.0,0,0.0
31695,,2,4,86.0,0,0.0
31700,,3,5,107.0,0,0.0
31705,,0,0,0.0,0,0.0
31710,,0,0,0.0,1,4.0
31715,,0,0,0.0,1,9.0
31720,,0,0,0.0,1,14.0
31725,,0,0,0.0,1,19.0
31730,,0,0,0.0,1,24.0
31735,,0,0,0.0,3,36.0
31740,,0,0,0.0,3,51.0
31745,,0,0,0.0,3,66.0
31750,,1,0,0.0,3,81.0
31755,,2,0,0.0,0,0.0
31760,,2,1,5.0,0,0.0
31765,,2,1,10.0,0,0.0
31770,,2,1,15.0,0,0.0
31775,,2,2,23.0,0,0.0
31780,,2,4,38.0,0,0.0
31785,,2,4,58.0,0,0.0
31790,,2,5,80.0,0,0.0
31795,,2,5,105.0,0,0.0
31800,,3,5,130.0,0,0.0
31805,,0,0,0.0,1,1.0
31810,,0,0,0.0,1,6.0
31815,,0,0,0.0,2,12.0
31820,,0,0,0.0,2,22.0
31825,,0,0,0.0,2,32.0
31830,,0,0,0.0,2,42.0
31835,,0,0,0.0,2,52.0
31840,,0,0,0.0,2,62.0
31845,,0,0,0.0,2,72.0
31850,,1,0,0.0,4,89.0
31855,,2,0,0.0,2,5.0
31860,,2,0,0.0,0,0.0
31865,,2,2,5.0,0,0.0
31870,,2,3,18.0,0,0.0
31875,,2,3,33.0,0,0.0
31880,,2,3,48.0,0,0.0
31885,,2,4,66.0,0,0.0
31890,,2,4,86.0,0,0.0
31895,,2,6,112.0,0,0.0
31900,,3,7,146.0,0,0.0
31905,,0,0,0.0,0,0.0
31910,,0,0,0.0,1,2.0
31915,,0,0,0.0,2,11.0
31920,,0,0,0.0,2,21.0
31925,,0,0,0.0,2,31.0
31930,,0,0,0.0,2,41.0
31935,,0,0,0.0,3,55.0
31940,,0,0,0.0,3,70.0
31945,,0,0,0.0,3,85.0
31950,,1,0,0.0,4,103.0
31955,,2,1,4.0,0,0.0
31960,,2,2,14.0,0,0.0
31965,,2,2,24.0,0,0.0
31970,,2,3,37.0,0,0.0
31975,,2,3,52.0,0,0.0
31980,,2,5,76.0,0,0.0
31985,,2,6,105.0,0,0.0
31990,,2,6,135.0,0,0.0
31995,,2,6,165.0,0,0.0
32000,,3,7,200.0,0,0.0
32005,,0,1,24.0,0,0.0
32010,,0,0,0.0,0,0.0
32015,,0,0,0.0,0,0.0
32020,,0,0,0.0,0,0.0
32025,,0,0,0.0,0,0.0
32030,,0,0,0.0,3,7.0
32035,,0,0,0.0,3,22.0
32040,,0,0,0.0,4,41.0
32045,,0,0,0.0,7,71.0
32050,,1,0,0.0,9,113.0
32055,,2,0,0.0,4,42.0
32060,,2,1,4.0,0,0.0
32065,,2,2,14.0,0,0.0
32070,,2,3,27.0,0,0.0
32075,,2,3,42.0,0,0.0
32080,,2,3,57.0,0,0.0
32085,,2,4,76.0,0,0.0
32090,,2,6,100.0,0,0.0
32095,,2,6,130.0,0,0.0
32100,,3,8,165.0,0,0.0
32105,,0,0,0.0,0,0.0
32110,,0,0,0.0,0,0.0
32115,,0,0,0.0,1,1.0
32120,,0,0,0.0,1,6.0
32125,,0,0,0.0,1,11.0
32130,,0,0,0.0,2,19.0
32135,,0,0,0.0,2,29.0
32140,,0,0,0.0,3,42.0
32145,,0,0,0.0,4,61.0
32150,,1,0,0.0,5,83.0
32155,,2,0,0.0,0,0.0
32160,,2,0,0.0,0,0.0
32165,,2,0,0.0,0,0.0
32170,,2,1,3.0,0,0.0
32175,,2,3,14.0,0,0.0
32180,,2,3,29.0,0,0.0
32185,,2,3,44.0,0,0.0
32190,,2,4,63.0,0,0.0
32195,,2,4,83.0,0,0.0
32200,,3,4,103.0,1,1.0
32205,,0,0,0.0,1,6.0
32210,,0,0,0.0,1,11.0
32215,,0,0,0.0,1,16.0
32220,,0,0,0.0,1,21.0
32225,,0,0,0.0,1,26.0
32230,,0,0,0.0,1,31.0
32235,,0,0,0.0,2,39.0
32240,,0,0,0.0,4,52.0
32245,,0,0,0.0,6,76.0
32250,,1,0,0.0,6,106.0
32255,,2,0,0.0,3,16.0
32260,,2,2,8.0,0,0.0
32265,,2,2,18.0,0,0.0
32270,,2,3,29.0,0,0.0
32275,,2,5,51.0,0,0.0
32280,,2,5,76.0,0,0.0
32285,,2,7,107.0,0,0.0
32290,,2,7,142.0,0,0.0
32295,,2,9,182.0,0,0.0
32300,,3,10,232.0,0,0.0
32305,,0,1,21.0,0,0.0
32310,,0,0,0.0,0,0.0
32315,,0,0,0.0,0,0.0
32320,,0,0,0.0,1,4.0
32325,,0,0,0.0,2,14.0
32330,,0,0,0.0,2,24.0
32335,,0,0,0.0,2,34.0
32340,,0,0,0.0,2,44.0
32345,,0,0,0.0,3,56.0
32350,,1,0,0.0,3,71.0
32355,,2,0,0.0,0,0.0
32360,,2,0,0.0,0,0.0
32365,,2,0,0.0,0,0.0
32370,,2,2,4.0,0,0.0
32375,,2,2,14.0,0,0.0
32380,,2,2,24.0,0,0.0
32385,,2,3,37.0,0,0.0
32390,,2,4,53.0,0,0.0
32395,,2,4,73.0,0,0.0
32400,,3,4,93.0,0,0.0
32405,,0,0,0.0,0,0.0
32410,,0,0,0.0,0,0.0
32415,,0,0,0.0,0,0.0
32420,,0,0,0.0,0,0.0
32425,,0,0,0.0,0,0.0
32430,,0,0,0.0,1,3.0
32435,,0,0,0.0,4,17.0
32440,,0,0,0.0,6,44.0
32445,,0,0,0.0,9,83.0
32450,,1,0,0.0,9,128.0
32455,,2,1,1.0,4,56.0
32460,,2,2,7.0,0,0.0
32465,,2,4,22.0,0,0.0
32470,,2,4,42.0,0,0.0
32475,,2,6,69.0,0,0.0
32480,,2,6,99.0,0,0.0
32485,,2,6,129.0,0,0.0
32490,,2,6,159.0,0,0.0
32495,,2,8,196.0,0,0.0
32500,,3,11,243.0,0,0.0
32505,,0,3,33.0,0,0.0
32510,,0,0,0.0,0,0.0
32515,,0,0,0.0,2,7.0
32520,,0,0,0.0,2,17.0
32525,,0,0,0.0,2,27.0
32530,,0,0,0.0,2,37.0
32535,,0,0,0.0,2,47.0
32540,,0,0,0.0,3,59.0
32545,,0,0,0.0,3,74.0
32550,,1,0,0.0,6,98.0
32555,,2,0,0.0,1,6.0
32560,,2,0,0.0,0,0.0
32565,,2,0,0.0,0,0.0
32570,,2,1,4.0,0,0.0
32575,,2,2,11.0,0,0.0
32580,,2,2,21.0,0,0.0
32585,,2,2,31.0,0,0.0
32590,,2,3,46.0,0,0.0
32595,,2,3,61.0,0,0.0
32600,,3,3,76.0,0,0.0
32605,,0,0,0.0,1,4.0
32610,,0,0,0.0,3,16.0
32615,,0,0,0.0,3,31.0
32620,,0,0,0.0,4,49.0
32625,,0,0,0.0,7,80.0
32630,,0,0,0.0,7,115.0
32635,,0,0,0.0,8,154.0
32640,,0,0,0.0,8,194.0
32645,,0,0,0.0,8,234.0
32650,,1,0,0.0,8,274.0
32655,,2,1,4.0,3,90.0
32660,,2,1,9.0,0,0.0
32665,,2,1,14.0,0,0.0
32670,,2,2,22.0,0,0.0
32675,,2,3,37.0,0,0.0
32680,,2,3,52.0,0,0.0
32685,,2,3,67.0,0,0.0
32690,,2,4,85.0,0,0.0
32695,,2,5,110.0,0,0.0
32700,,3,8,143.0,0,0.0
32705,,0,0,0.0,0,0.0
32710,,0,0,0.0,0,0.0
32715,,0,0,0.0,1,4.0
32720,,0,0,0.0,1,9.0
32725,,0,0,0.0,3,20.0
32730,,0,0,0.0,3,35.0
32735,,0,0,0.0,4,52.0
32740,,0,0,0.0,5,74.0
32745,,0,0,0.0,5,99.0
32750,,1,0,0.0,5,124.0
32755,,2,1,3.0,1,3.0
32760,,2,2,12.0,0,0.0
32765,,2,2,22.0,0,0.0
32770,,2,3,37.0,0,0.0
32775,,2,3,52.0,0,0.0
32780,,2,3,67.0,0,0.0
32785,,2,3,82.0,0,0.0
32790,,2,5,104.0,0,0.0
32795,,2,5,129.0,0,0.0
32800,,3,5,154.0,0,0.0
32805,,0,0,0.0,0,0.0
32810,,0,0,0.0,0,0.0
32815,,0,0,0.0,2,4.0
32820,,0,0,0.0,5,21.0
32825,,0,0,0.0,5,46.0
32830,,0,0,0.0,6,75.0
32835,,0,0,0.0,6,105.0
32840,,0,0,0.0,9,146.0
32845,,0,0,0.0,10,195.0
32850,,1,0,0.0,10,245.0
32855,,2,1,2.0,5,99.0
32860,,2,1,7.0,1,19.0
32865,,2,1,12.0,0,0.0
32870,,2,2,18.0,0,0.0
32875,,2,5,36.0,0,0.0
32880,,2,5,61.0,0,0.0
32885,,2,6,87.0,0,0.0
32890,,2,7,121.0,0,0.0
32895,,2,8,160.0,0,0.0
32900,,3,11,208.0,0,0.0
32905,,0,2,28.0,0,0.0
32910,,0,0,0.0,0,0.0
32915,,0,0,0.0,0,0.0
32920,,0,0,0.0,0,0.0
32925,,0,0,0.0,1,1.0
32930,,0,0,0.0,2,10.0
32935,,0,0,0.0,2,20.0
32940,,0,0,0.0,2,30.0
32945,,0,0,0.0,2,40.0
32950,,1,0,0.0,2,50.0
32955,,2,0,0.0,0,0.0
32960,,2,1,4.0,0,0.0
32965,,2,1,9.0,0,0.0
32970,,2,2,15.0,0,0.0
32975,,2,2,25.0,0,0.0
32980,,2,2,35.0,0,0.0
32985,,2,3,49.0,0,0.0
32990,,2,3,64.0,0,0.0
32995,,2,3,79.0,0,0.0
33000,,3,3,94.0,1,2.0
33005,,0,0,0.0,1,7.0
33010,,0,0,0.0,3,18.0
33015,,0,0,0.0,5,37.0
33020,,0,0,0.0,7,67.0
33025,,0,0,0.0,7,102.0
33030,,0,0,0.0,7,137.0
33035,,0,0,0.0,7,172.0
33040,,0,0,0.0,7,207.0
33045,,0,0,0.0,7,242.0
33050,,1,0,0.0,8,279.0
33055,,2,0,0.0,3,82.0
33060,,2,0,0.0,0,0.0
33065,,2,0,0.0,0,0.0
33070,,2,1,4.0,0,0.0
33075,,2,3,13.0,0,0.0
33080,,2,3,28.0,0,0.0
33085,,2,3,43.0,0,0.0
33090,,2,5,66.0,0,0.0
33095,,2,6,95.0,0,0.0
33100,,3,6,125.0,0,0.0
33105,,0,0,0.0,0,0.0
